"Average Error","Error LB","Error UB","Abs. Worst"
0.0000000002,0.0000000000,0.0000000133,0.0000000133
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000002,0.0000000000,0.0000000155,0.0000000155
0.0000000006,-0.0000000363,0.0000000000,0.0000000363
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000007,0.0000000000,0.0000000406,0.0000000406
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000020,0.0000000000,0.0000000446,0.0000000446
0.0000000067,-0.0000000347,0.0000000332,0.0000000347
0.0000000227,-0.0000000515,0.0000000468,0.0000000515
0.0000000352,-0.0000000897,0.0000001198,0.0000001198
0.0000000211,-0.0000000488,0.0000000401,0.0000000488
0.0000000225,-0.0000000456,0.0000000486,0.0000000486
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
