"Average Error","Error LB","Error UB","Abs. Worst"
0.0000000000,-0.0000000006,0.0000000000,0.0000000006
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000005,0.0000000000,0.0000000292,0.0000000292
0.0000000001,-0.0000000067,0.0000000000,0.0000000067
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000004,0.0000000000,0.0000000244,0.0000000244
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000031,-0.0000000214,0.0000000711,0.0000000711
0.0000000238,-0.0000001693,0.0000001218,0.0000001693
0.0000000230,-0.0000000476,0.0000000534,0.0000000534
0.0000000214,-0.0000000480,0.0000000545,0.0000000545
0.0000000343,-0.0000000754,0.0000001293,0.0000001293
0.0000000340,-0.0000000725,0.0000000978,0.0000000978
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
