"Average Error","Error LB","Error UB","Abs. Worst"
0.0000000241,-0.0000000528,0.0000000573,0.0000000573
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000004,-0.0000000266,0.0000000000,0.0000000266
0.0000000005,0.0000000000,0.0000000322,0.0000000322
0.0000000002,0.0000000000,0.0000000136,0.0000000136
0.0000000009,-0.0000000477,0.0000000091,0.0000000477
0.0000000028,-0.0000000335,0.0000000319,0.0000000335
0.0000000072,-0.0000000467,0.0000000571,0.0000000571
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000233,-0.0000000457,0.0000000512,0.0000000512
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000195,-0.0000000485,0.0000000490,0.0000000490
0.0000000177,-0.0000000429,0.0000000421,0.0000000429
0.0000000203,-0.0000000446,0.0000000467,0.0000000467
0.0000000235,-0.0000000512,0.0000000538,0.0000000538
0.0000000210,-0.0000000506,0.0000000512,0.0000000512
0.0000000218,-0.0000000444,0.0000000490,0.0000000490
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
