"Average Error","Error LB","Error UB","Abs. Worst"
0.0000000004,-0.0000000261,0.0000000000,0.0000000261
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000005,0.0000000000,0.0000000320,0.0000000320
0.0000000003,-0.0000000210,0.0000000000,0.0000000210
0.0000000003,0.0000000000,0.0000000174,0.0000000174
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000026,-0.0000000404,0.0000000346,0.0000000404
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000079,-0.0000000469,0.0000000572,0.0000000572
0.0000000195,-0.0000000491,0.0000000481,0.0000000491
0.0000000180,-0.0000000378,0.0000000592,0.0000000592
0.0000000247,-0.0000000474,0.0000000525,0.0000000525
0.0000000204,-0.0000000431,0.0000000543,0.0000000543
0.0000000162,-0.0000000565,0.0000000498,0.0000000565
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
