"Average Error","Error LB","Error UB","Abs. Worst"
0.0000000002,-0.0000000017,0.0000000087,0.0000000087
0.0000000002,0.0000000000,0.0000000110,0.0000000110
0.0000000001,0.0000000000,0.0000000053,0.0000000053
0.0000000007,-0.0000000428,0.0000000000,0.0000000428
0.0000000000,0.0000000000,0.0000000013,0.0000000013
0.0000000006,-0.0000000365,0.0000000000,0.0000000365
0.0000000007,0.0000000000,0.0000000426,0.0000000426
0.0000000001,0.0000000000,0.0000000084,0.0000000084
0.0000000004,0.0000000000,0.0000000254,0.0000000254
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000024,-0.0000000294,0.0000000323,0.0000000323
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000077,-0.0000000529,0.0000000414,0.0000000529
0.0000000194,-0.0000000445,0.0000000563,0.0000000563
0.0000000219,-0.0000000440,0.0000000480,0.0000000480
0.0000000238,-0.0000000543,0.0000000545,0.0000000545
0.0000000235,-0.0000000533,0.0000000523,0.0000000533
0.0000000205,-0.0000000566,0.0000000432,0.0000000566
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
