"Average Error","Error LB","Error UB","Abs. Worst"
0.0000000043,-0.0000000383,0.0000000191,0.0000000383
0.0000000006,-0.0000000378,0.0000000000,0.0000000378
0.0000000005,-0.0000000299,0.0000000000,0.0000000299
0.0000000006,0.0000000000,0.0000000358,0.0000000358
0.0000000003,-0.0000000192,0.0000000000,0.0000000192
0.0000000000,0.0000000000,0.0000000024,0.0000000024
0.0000000012,-0.0000000271,0.0000000357,0.0000000357
0.0000000024,-0.0000000403,0.0000000410,0.0000000410
0.0000000023,-0.0000000233,0.0000000282,0.0000000282
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000146,-0.0000000437,0.0000000565,0.0000000565
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000196,-0.0000000477,0.0000000513,0.0000000513
0.0000000233,-0.0000000504,0.0000000462,0.0000000504
0.0000000227,-0.0000000503,0.0000000574,0.0000000574
0.0000000201,-0.0000000477,0.0000000522,0.0000000522
0.0000000240,-0.0000000439,0.0000000556,0.0000000556
0.0000000217,-0.0000000542,0.0000000439,0.0000000542
0.0000000006,0.0000000000,0.0000000347,0.0000000347
0.0000000003,-0.0000000178,0.0000000000,0.0000000178
