"Average Error","Error LB","Error UB","Abs. Worst"
0.0000000056,-0.0000000339,0.0000000354,0.0000000354
0.0000000003,-0.0000000188,0.0000000000,0.0000000188
0.0000000004,-0.0000000243,0.0000000000,0.0000000243
0.0000000002,0.0000000000,0.0000000129,0.0000000129
0.0000000007,-0.0000000409,0.0000000000,0.0000000409
0.0000000008,0.0000000000,0.0000000508,0.0000000508
0.0000000006,-0.0000000278,0.0000000092,0.0000000278
0.0000000020,-0.0000000440,0.0000000442,0.0000000442
0.0000000040,-0.0000000313,0.0000000447,0.0000000447
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000110,-0.0000000550,0.0000000406,0.0000000550
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000201,-0.0000000486,0.0000000520,0.0000000520
0.0000000231,-0.0000000506,0.0000000566,0.0000000566
0.0000000231,-0.0000000498,0.0000000420,0.0000000498
0.0000000229,-0.0000000522,0.0000000496,0.0000000522
0.0000000226,-0.0000000489,0.0000000562,0.0000000562
0.0000000215,-0.0000000558,0.0000000494,0.0000000558
0.0000000003,-0.0000000157,0.0000000000,0.0000000157
0.0000000003,-0.0000000210,0.0000000000,0.0000000210
