"Average Error","Error LB","Error UB","Abs. Worst"
0.0000000005,0.0000000000,0.0000000293,0.0000000293
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000017,0.0000000000,0.0000001049,0.0000001049
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000005,-0.0000000288,0.0000000000,0.0000000288
0.0000000053,-0.0000000291,0.0000001081,0.0000001081
0.0000000278,-0.0000001270,0.0000001407,0.0000001407
0.0000000425,-0.0000001298,0.0000001268,0.0000001298
0.0000000284,-0.0000000723,0.0000000817,0.0000000817
0.0000000209,-0.0000000541,0.0000000560,0.0000000560
0.0000000000,0.0000000000,0.0000000000,0.0000000000
